"loan_amnt","term","int_rate","installment","grade","emp_length","home_ownership","annual_inc","verification_status","purpose","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc","recoveries","collections_12_mths_ex_med","acc_now_delinq","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","class"
9000," 36 months",15.31,313.36,"C","2 years","MORTGAGE",39000,"Verified","credit_card",30.43,1,"Jul-1988",0,7,0,6134,80.7,18,0,0,0,0,50326,7600,1
9575," 36 months",15.61,334.79,"C","5 years","MORTGAGE",30000,"Source Verified","other",15.8,0,"Jul-1996",1,11,0,3557,32.3,28,0,0,0,2239,83971,11000,1
15000," 36 months",18.49,545.99,"D","1 year","MORTGAGE",80000,"Source Verified","home_improvement",3.32,0,"Feb-2002",1,8,0,7641,85.9,10,2440.21,0,0,0,154360,8900,1
10000," 36 months",16.99,356.48,"D","10+ years","MORTGAGE",57000,"Source Verified","debt_consolidation",23.61,0,"Oct-2002",1,8,0,3871,40.7,22,0,0,0,0,86748,9500,1
34975," 60 months",22.95,984.96,"F","2 years","MORTGAGE",126800,"Verified","debt_consolidation",22.33,0,"Aug-2004",0,11,0,25093,97.3,22,4852.25,0,0,0,389929,25800,1
20800," 36 months",9.67,667.94,"B","10+ years","MORTGAGE",130000,"Verified","debt_consolidation",27.49,0,"Sep-2001",1,9,0,7859,56.5,17,2840.01,0,0,0,427265,13900,1
12250," 60 months",17.86,310.14,"D","7 years","RENT",28000,"Source Verified","debt_consolidation",13.2,0,"Jun-2007",1,7,0,15620,55.4,14,0,0,0,0,15620,28200,1
31500," 60 months",16.29,770.89,"D","10+ years","MORTGAGE",1e+05,"Source Verified","credit_card",9.85,0,"Mar-2000",2,8,0,29843,74.6,29,5034.07,0,0,0,178575,40000,1
26575," 60 months",23.43,755.75,"F","10+ years","RENT",70000,"Source Verified","debt_consolidation",12.67,2,"Mar-1997",0,6,0,8565,87.4,15,0,0,0,69,21389,9800,1
29700," 60 months",17.76,750.32,"D","5 years","MORTGAGE",78000,"Verified","home_improvement",5.06,0,"Dec-1994",0,5,0,1062,40.8,14,4388.45,0,0,0,188719,2600,1
8000," 36 months",16.29,282.41,"C","10+ years","RENT",65500,"Not Verified","other",17.86,0,"Aug-2005",0,12,0,3298,36.2,15,0,0,0,0,9368,9100,1
30000," 60 months",25.8,894.67,"G","< 1 year","RENT",130000,"Source Verified","debt_consolidation",17.59,0,"Apr-2004",4,14,0,7875,28.3,32,0,0,0,141,278083,27800,1
3600," 36 months",18.99,131.95,"E","< 1 year","RENT",30000,"Not Verified","other",15.24,0,"Nov-2006",0,5,0,13097,81.3,7,0,0,0,0,19057,16100,1
10000," 60 months",23.1,282.48,"E","10+ years","OWN",45000,"Verified","debt_consolidation",17.97,0,"Apr-1999",2,4,0,6342,88.1,9,0,0,0,0,24891,7200,1
18000," 60 months",23.43,511.89,"F","10+ years","RENT",70000,"Verified","debt_consolidation",12.41,0,"Jun-1998",1,9,0,17275,71.7,16,0,0,0,0,27744,24100,1
18000," 60 months",25.8,536.8,"G","6 years","MORTGAGE",52000,"Source Verified","major_purchase",23.33,1,"Oct-2005",3,18,0,6557,20.8,28,1496.81,1,0,840,103279,31500,1
5375," 36 months",20.8,201.96,"E","5 years","MORTGAGE",104000,"Verified","small_business",20.07,0,"Dec-2003",4,7,0,12439,95.7,13,565.13,0,0,0,150706,13000,1
30000," 60 months",21.49,819.9,"E","7 years","RENT",120000,"Verified","major_purchase",11.7,0,"Jun-2006",0,7,0,26802,90.2,13,1692.14,0,0,0,38907,29700,1
7975," 36 months",16.78,283.46,"C","4 years","MORTGAGE",65000,"Verified","credit_card",15.54,0,"Mar-2001",3,10,1,3716,21.4,30,0,0,0,0,40046,17400,1
16300," 60 months",25.83,486.4,"G","6 years","MORTGAGE",60000,"Source Verified","debt_consolidation",11.04,1,"Sep-2008",2,10,0,4138,31.6,13,2266.57,0,0,875,15207,13100,1
21525," 60 months",12.99,489.65,"C","2 years","RENT",47000,"Source Verified","debt_consolidation",22.19,0,"Nov-1991",0,12,0,19671,52.2,33,0,0,0,0,29044,37700,1
21000," 36 months",13.68,714.48,"C","7 years","MORTGAGE",114000,"Verified","debt_consolidation",30.76,1,"Apr-2001",2,19,1,19532,57.4,36,0,0,0,0,266925,34000,1
13600," 36 months",14.64,469.06,"C","10+ years","RENT",90000,"Verified","credit_card",20.64,0,"Aug-1994",0,14,0,32853,90.8,40,0,0,0,0,64423,36200,1
3000," 36 months",20.2,111.8,"E","3 years","RENT",57000,"Verified","debt_consolidation",9.45,0,"Jun-1999",0,10,0,7937,86.3,25,482.06,0,0,0,12751,9200,1
21175," 36 months",19.72,783.93,"D","7 years","MORTGAGE",53700,"Verified","debt_consolidation",14.86,0,"Oct-1992",2,17,0,21365,41.3,24,2293.03,0,0,0,39583,51700,1
18000," 36 months",11.53,593.83,"B","5 years","RENT",220000,"Source Verified","debt_consolidation",23.2,0,"Sep-2008",2,12,0,9857,98.6,14,0,0,0,0,209953,10000,1
17875," 60 months",20.2,475.57,"D","5 years","RENT",40000,"Verified","debt_consolidation",26.31,1,"Sep-2007",4,14,0,605,2.7,27,0,0,0,0,38255,22300,1
20000," 60 months",23.28,567.04,"F","6 years","RENT",77500,"Verified","debt_consolidation",10.75,1,"Sep-1993",1,7,0,6207,48.1,15,1118.51,0,0,0,44575,12900,1
24925," 36 months",17.77,898.23,"D","7 years","RENT",63000,"Verified","debt_consolidation",15.96,0,"Nov-1999",0,11,0,3124,67.9,35,0,0,0,0,40785,4600,1
15250," 60 months",15.22,364.56,"C","n/a","MORTGAGE",42000,"Verified","debt_consolidation",10.77,0,"May-2000",0,9,0,10160,65.1,16,1752.67,0,0,86,84546,15600,1
29100," 60 months",23.63,830.91,"F","3 years","RENT",65000,"Verified","credit_card",4.55,0,"Jun-2006",1,8,0,8893,47.6,14,1772.74,0,0,0,13165,18700,1
15000," 36 months",9.67,481.69,"B","10+ years","MORTGAGE",75000,"Not Verified","credit_card",15.22,0,"Sep-2001",0,17,0,28149,38.4,30,0,0,0,90,204828,73300,1
9700," 36 months",18.99,355.52,"E","3 years","RENT",55460,"Source Verified","debt_consolidation",17.96,0,"Apr-2003",0,11,0,5677,72.8,21,1419.07,1,0,0,49999,7800,1
35000," 60 months",20.49,936.86,"E","10+ years","MORTGAGE",103641,"Verified","debt_consolidation",31.16,0,"Jul-1994",1,8,0,41703,91,18,4801.35,0,0,0,277613,45900,1
8000," 36 months",11.55,264,"B","5 years","MORTGAGE",225000,"Verified","debt_consolidation",12.42,1,"Jan-2000",2,13,0,38470,73.3,25,1410.53,0,0,0,567297,52500,1
14000," 60 months",19.2,364.72,"D","10+ years","MORTGAGE",45000,"Verified","debt_consolidation",33.2,0,"Jun-1999",2,17,0,15736,39.9,34,0,0,0,0,64010,39400,1
32000," 60 months",17.57,805.13,"D","10+ years","RENT",101000,"Verified","credit_card",10.62,0,"Nov-1995",2,7,1,11259,60.5,33,7209.51,0,0,0,27385,18600,1
30000," 36 months",17.27,1073.62,"C","10+ years","RENT",110000,"Verified","debt_consolidation",18.36,0,"Jan-1988",2,17,0,43231,64.4,31,1311.87,0,0,0,54224,67115,1
7475," 36 months",20.99,281.59,"E","< 1 year","RENT",25000,"Source Verified","debt_consolidation",31.78,0,"May-2010",1,10,0,8642,61.7,12,1233.03,0,0,0,14792,14000,1
10000," 36 months",15.61,349.65,"C","10+ years","RENT",46000,"Source Verified","debt_consolidation",9.6,1,"Dec-1990",0,10,1,4439,36.1,21,1816.88,0,0,0,9528,12300,1
23675," 60 months",17.27,591.83,"C","6 years","RENT",54000,"Verified","debt_consolidation",20.6,0,"Apr-1998",2,7,0,29285,73.2,26,8059.71,0,0,0,65642,40000,1
12000," 36 months",13.68,408.27,"C","3 years","MORTGAGE",108000,"Source Verified","debt_consolidation",16.54,0,"Feb-2001",1,13,0,18062,92.2,25,0,0,0,0,90237,19600,1
19975," 60 months",24.5,580.46,"F","5 years","RENT",40000,"Source Verified","car",33.27,0,"May-2007",0,6,0,2567,82.8,13,0,0,0,0,28342,3100,1
12000," 60 months",16.29,293.67,"C","2 years","RENT",45000,"Verified","credit_card",32.96,1,"Nov-1999",0,18,0,7783,42.1,30,2294.67,0,0,0,73079,18500,1
15000," 36 months",14.33,515.08,"C","n/a","MORTGAGE",105000,"Verified","small_business",13.89,1,"Oct-2000",3,13,0,12031,38.3,27,1515.15,0,0,0,369826,31400,1
3000," 36 months",18.24,108.82,"D","3 years","RENT",75000,"Not Verified","house",29.09,0,"Apr-2000",1,11,0,37560,24,32,0,0,0,0,72158,53700,1
3600," 36 months",15.61,125.88,"D","5 years","MORTGAGE",35000,"Not Verified","debt_consolidation",26.71,0,"Jun-2000",3,11,0,29521,72,45,0,0,0,0,181267,41000,1
12000," 60 months",24.08,345.78,"F","9 years","MORTGAGE",54000,"Verified","debt_consolidation",26.09,0,"Nov-2000",3,13,1,5880,41.4,45,1654.76,0,0,297,195328,14200,1
9600," 36 months",15.1,333.26,"C","n/a","RENT",51000,"Source Verified","debt_consolidation",22.19,0,"Oct-1991",3,17,1,9764,34.9,30,0,0,0,0,29377,28000,1
16800," 60 months",11.99,373.63,"B","1 year","RENT",40000,"Source Verified","credit_card",19.41,0,"Oct-1999",0,13,0,5573,46.4,24,0,0,0,0,41163,12000,1
8000," 36 months",17.27,286.3,"C","10+ years","MORTGAGE",25762.64,"Not Verified","credit_card",23.57,0,"May-2006",1,7,0,7488,70,9,0,0,0,0,76979,10700,1
7750," 60 months",23.4,220.27,"E","10+ years","OWN",50000,"Source Verified","debt_consolidation",31.25,0,"Jan-1999",0,13,0,6161,71.6,14,991.87,0,0,0,54504,8600,1
11500," 36 months",14.98,398.54,"C","< 1 year","MORTGAGE",225000,"Source Verified","debt_consolidation",6.71,1,"Jul-1988",0,8,1,2445,47.9,33,0,0,0,0,42215,5100,1
7000," 36 months",10.99,229.14,"B","10+ years","RENT",60000,"Not Verified","home_improvement",19.32,0,"May-1999",0,9,0,22255,89,33,29,0,0,0,35333,25000,1
11500," 60 months",17.57,289.35,"D","7 years","RENT",35800,"Verified","debt_consolidation",21.15,0,"Apr-2002",1,6,0,42,1.3,16,1448.25,0,0,0,16422,3300,1
15000," 36 months",18.25,544.17,"D","10+ years","RENT",51000,"Verified","home_improvement",15.41,2,"Nov-1999",0,10,0,20951,47,21,5200,1,0,0,20951,44600,1
28000," 60 months",15.8,677.94,"C","10+ years","MORTGAGE",120000,"Verified","credit_card",13.63,1,"Nov-2000",1,23,0,26551,38.6,47,11.9,0,0,0,334228,68700,1
13500," 36 months",16.99,481.25,"D","10+ years","RENT",65000,"Source Verified","home_improvement",25.65,1,"Jun-1976",0,21,0,12506,25.9,39,1808.45,0,1,0,31617,48300,1
19800," 36 months",12.35,660.96,"B","1 year","OWN",50000,"Source Verified","debt_consolidation",22.01,0,"Nov-2006",0,18,0,11564,70.9,29,1824.7,0,0,0,59828,16300,1
8000," 36 months",11.14,262.45,"B","3 years","RENT",150000,"Source Verified","credit_card",8.7,0,"Mar-2003",0,7,0,6059,89.1,15,406.16,0,0,0,38609,6800,1
12000," 36 months",11.99,398.52,"B","7 years","MORTGAGE",44000,"Source Verified","debt_consolidation",16.34,1,"Dec-1998",2,10,0,11155,52.9,31,1431.85,0,0,0,44755,21100,1
12000," 36 months",17.77,432.45,"D","7 years","MORTGAGE",55000,"Source Verified","debt_consolidation",19.11,0,"Nov-1998",2,10,0,16893,74.4,23,625.63,0,0,0,174485,22700,1
24625," 60 months",20.99,666.06,"E","10+ years","MORTGAGE",65000,"Source Verified","home_improvement",16.36,0,"Mar-1992",2,10,0,49176,49.7,16,0,0,0,0,78456,98900,1
3300," 36 months",16.99,117.64,"D","8 years","RENT",39000,"Not Verified","debt_consolidation",27.08,0,"Jul-2001",0,13,0,4364,90.9,35,339.85,0,0,0,59258,4800,1
35000," 60 months",22.47,976.04,"E","10+ years","MORTGAGE",96000,"Verified","debt_consolidation",22.76,0,"Sep-2001",2,21,0,39473,66.1,41,4421.44,0,0,0,337855,59700,1
18000," 36 months",6.49,551.61,"A","3 years","MORTGAGE",50000,"Not Verified","debt_consolidation",18.31,0,"Oct-1997",1,13,0,18410,30.4,45,0,0,0,0,220070,60600,1
8500," 60 months",23.1,240.11,"E","4 years","RENT",35000,"Verified","debt_consolidation",22.46,0,"Jul-1998",1,12,1,3378,24.1,18,0,0,0,0,24771,14000,1
15000," 36 months",9.71,481.97,"B","10+ years","MORTGAGE",40000,"Not Verified","debt_consolidation",21.48,0,"Sep-1994",1,12,0,28056,69.6,18,0,0,0,0,101121,40300,1
28000," 60 months",20.31,746.67,"D","3 years","RENT",80000,"Verified","wedding",8.76,0,"Nov-1994",0,7,0,5966,15.6,15,0,0,0,0,27503,38143,1
9450," 36 months",18.49,343.97,"D","3 years","RENT",27000,"Not Verified","debt_consolidation",22.58,0,"Feb-2007",3,8,0,14420,72.8,13,1079.89,0,0,0,14420,19800,1
35000," 60 months",21.98,966.27,"E","8 years","MORTGAGE",140000,"Verified","debt_consolidation",22.66,0,"Apr-2002",2,13,0,21591,63.2,29,5165.98,0,0,0,238643,34190,1
25375," 60 months",19.52,665.53,"E","10+ years","MORTGAGE",57800,"Source Verified","debt_consolidation",23.05,0,"Mar-2002",0,12,0,15042,57,31,4086.86,0,0,0,178367,26400,1
15000," 36 months",10.49,487.47,"B","< 1 year","MORTGAGE",75000,"Not Verified","debt_consolidation",31.42,0,"Aug-1987",0,8,1,5277,80,32,0,0,0,896,143331,6600,1
26500," 60 months",17.27,662.45,"C","10+ years","RENT",60000,"Verified","debt_consolidation",28,0,"Jul-2000",0,14,0,12771,52.5,33,3278.91,0,0,0,33618,24315,1
10300," 36 months",19.47,380.01,"D","< 1 year","RENT",146500,"Verified","debt_consolidation",3.89,0,"Jan-1993",1,5,0,3407,73,14,0,0,0,1573,17221,4500,1
13600," 60 months",19.47,356.32,"D","3 years","RENT",38000,"Source Verified","house",28.34,0,"Jun-2004",2,10,0,11933,59.4,29,0,0,0,0,38422,20100,1
10000," 36 months",10.99,327.34,"B","10+ years","MORTGAGE",38000,"Source Verified","credit_card",15.89,0,"Apr-2004",2,14,0,10077,31,27,0,0,0,864,62092,32500,1
10000," 36 months",15.31,348.18,"C","10+ years","MORTGAGE",50000,"Verified","credit_card",20.18,0,"Mar-2002",2,8,0,12962,64.5,16,0,0,0,0,130347,20100,1
16000," 60 months",17.14,398.85,"D","< 1 year","MORTGAGE",42000,"Source Verified","debt_consolidation",13.6,0,"Jan-2007",2,6,0,6329,82.2,14,0,0,0,0,108696,7700,1
18225," 36 months",16.29,643.35,"D","7 years","RENT",135000,"Source Verified","other",8.07,0,"Apr-2001",1,13,0,9046,52.3,35,0,0,0,0,13649,17300,1
24600," 60 months",19.05,638.82,"D","3 years","MORTGAGE",70000,"Verified","credit_card",31.25,0,"Apr-1984",0,12,0,48946,95.2,23,11.44,0,0,0,163011,51400,1
35000," 60 months",17.57,880.61,"D","10+ years","RENT",130000,"Not Verified","credit_card",15.23,0,"Nov-1999",0,11,2,45706,81,16,6084.25,0,0,0,83111,56400,1
12600," 60 months",18.25,321.68,"D","10+ years","MORTGAGE",80000,"Not Verified","debt_consolidation",18.29,0,"Aug-1999",2,17,0,4703,23.6,40,0,0,0,0,87192,19900,1
20000," 60 months",17.1,498.13,"C","< 1 year","MORTGAGE",58500,"Verified","credit_card",24.25,0,"Feb-1985",1,14,1,28083,78,37,0,0,0,0,164419,36000,1
9325," 36 months",16.29,329.18,"D","5 years","RENT",26000,"Source Verified","debt_consolidation",16.67,1,"Feb-2007",0,9,0,7776,96,18,1318.18,0,0,0,7900,8100,1
11000," 36 months",8.9,349.29,"A","7 years","RENT",132000,"Source Verified","debt_consolidation",17.45,0,"May-1998",0,9,0,23606,78.7,11,0,0,0,0,38156,69498,1
12575," 36 months",17.86,453.74,"D","2 years","RENT",80000,"Not Verified","debt_consolidation",10.16,0,"Aug-2006",1,9,0,10085,59.3,37,0,0,0,0,57649,17000,1
14400," 36 months",12.12,479.12,"B","10+ years","RENT",67000,"Verified","debt_consolidation",15.39,0,"Apr-2003",0,8,0,10729,65.4,15,1518.99,0,0,190,325690,16400,1
5000," 36 months",11.99,166.05,"B","n/a","MORTGAGE",1e+05,"Not Verified","home_improvement",10.31,3,"Nov-2001",1,10,0,11911,50.3,20,0,0,0,0,291480,23700,1
16000," 36 months",11.99,531.36,"B","9 years","RENT",85000,"Verified","debt_consolidation",10.39,0,"Apr-2002",1,12,0,16360,54.2,21,0,0,0,379,20897,30200,1
10000," 36 months",14.47,344.07,"C","9 years","MORTGAGE",44800,"Not Verified","debt_consolidation",21.48,0,"Oct-1997",1,10,0,7459,77.7,62,0,0,0,0,126403,9600,1
12250," 60 months",25.8,365.33,"G","2 years","RENT",50000,"Verified","other",21.79,0,"Apr-2003",3,13,0,9938,46.7,39,1574.57,0,0,0,22246,21300,1
8000," 36 months",14.09,273.78,"B","6 years","RENT",60000,"Source Verified","home_improvement",12.06,0,"Mar-1996",1,10,0,15360,50,24,484.05,0,0,0,19818,30700,1
8000," 36 months",17.57,287.5,"D","9 years","RENT",48000,"Not Verified","credit_card",18.28,0,"Apr-2003",1,7,0,15164,68.3,18,1133.56,0,0,0,24557,22200,1
27425," 60 months",16.29,671.16,"D","3 years","MORTGAGE",66000,"Verified","debt_consolidation",18.84,0,"Jun-1987",3,19,0,20306,35,50,0,0,0,0,136759,58000,1
10000," 36 months",15.8,350.59,"C","2 years","RENT",30000,"Not Verified","debt_consolidation",12.59,0,"Jul-1987",0,6,0,6681,83.5,9,758.12,0,0,0,9190,8000,1
35000," 60 months",18.99,907.73,"E","4 years","MORTGAGE",108000,"Verified","debt_consolidation",25.32,2,"Jun-2000",0,12,0,38633,74.2,25,0,0,0,0,289801,52100,1
11000," 36 months",13.98,375.85,"C","3 years","MORTGAGE",45000,"Not Verified","car",22.75,0,"Oct-2001",4,8,0,15153,55.3,19,1487.59,0,0,0,228778,27400,1
13000," 36 months",12.49,434.84,"B","n/a","RENT",70000,"Verified","debt_consolidation",17.38,0,"Aug-1999",2,14,0,8962,43.1,59,0,0,0,0,24289,20800,1
12000," 36 months",17.77,432.45,"D","< 1 year","RENT",120000,"Source Verified","debt_consolidation",12.54,1,"Mar-2003",1,14,0,3991,90.7,29,1116.97,0,0,0,68899,4400,1
12000," 36 months",6.03,365.23,"A","2 years","RENT",140000,"Source Verified","credit_card",10.85,0,"Feb-2008",0,21,0,23187,45,29,1194.86,0,0,0,63116,51500,1
19000," 36 months",11.99,630.99,"B","3 years","RENT",80000,"Source Verified","credit_card",24.89,1,"Dec-1990",0,17,0,26485,88.6,27,0,0,0,0,55480,29900,1
25000," 36 months",7.69,779.84,"A","10+ years","OWN",86000,"Source Verified","credit_card",8.62,0,"Jul-2000",0,17,0,19152,32.9,35,0,0,0,0,264577,58300,1
16000," 36 months",7.12,494.92,"A","2 years","MORTGAGE",65000,"Verified","credit_card",23.79,0,"Nov-2000",2,15,0,10378,32.7,48,3180,0,0,0,238337,31700,1
4500," 36 months",19.72,166.6,"D","n/a","RENT",25000,"Source Verified","debt_consolidation",7.54,0,"Sep-2004",0,3,0,3772,94.3,6,484,0,0,0,3772,4000,1
10000," 36 months",11.99,332.1,"B","10+ years","MORTGAGE",60000,"Not Verified","debt_consolidation",19.68,0,"Aug-1990",2,11,0,26698,53.3,23,0,0,0,0,161161,50100,1
13750," 60 months",23.7,393.17,"F","7 years","RENT",39500,"Source Verified","debt_consolidation",27.44,0,"Apr-1998",2,25,1,8330,69.4,49,1871.52,0,0,0,94240,12000,1
12000," 60 months",24.5,348.71,"F","5 years","RENT",150000,"Verified","credit_card",15.11,0,"Nov-2001",2,15,0,28673,94.3,25,0,0,0,0,38704,30400,1
18550," 60 months",19.22,483.45,"D","n/a","RENT",43000,"Verified","debt_consolidation",30.06,0,"Nov-1993",0,11,0,14455,59.2,17,2479.57,0,0,0,30583,24400,1
20625," 36 months",20.49,771.66,"E","9 years","OWN",140000,"Verified","debt_consolidation",20.19,0,"Apr-1981",3,22,0,51856,60.5,40,0,0,0,0,82294,85700,1
10000," 36 months",8.9,317.54,"A","10+ years","MORTGAGE",50000,"Not Verified","credit_card",19.8,1,"Nov-1988",0,11,0,3058,20.8,43,1067.26,0,0,0,260361,14700,1
5000," 36 months",16.2,176.28,"C","3 years","RENT",55000,"Not Verified","credit_card",17.5,0,"Jan-2010",0,5,0,3032,84.2,7,603.64,0,0,0,34673,3600,1
5375," 36 months",18.75,196.35,"D","10+ years","RENT",35000,"Not Verified","other",5.17,0,"Apr-2005",0,5,0,5485,62.3,13,498.65,0,0,0,5607,8800,1
10200," 36 months",16.29,360.07,"C","8 years","MORTGAGE",68000,"Verified","credit_card",34.52,0,"Apr-1994",1,18,0,20639,68.6,35,1890.93,0,0,90,130697,30100,1
13750," 36 months",15.31,478.74,"C","10+ years","MORTGAGE",42000,"Verified","home_improvement",16.6,0,"May-2000",1,10,0,5868,67.4,21,768.61,0,0,0,92199,8700,1
30000," 60 months",17.77,758.06,"D","10+ years","MORTGAGE",86400,"Verified","debt_consolidation",16.22,0,"Nov-2001",1,13,1,8780,28.5,53,0,0,0,0,355559,30800,1
20000," 60 months",8.9,414.2,"A","3 years","MORTGAGE",142500,"Verified","debt_consolidation",21.6,0,"Jun-1979",0,15,0,30436,73,38,0,0,0,0,394325,41700,1
23225," 60 months",17.57,584.35,"D","10+ years","MORTGAGE",53000,"Source Verified","other",27.81,0,"Aug-1994",0,10,0,8071,29.1,21,0,0,0,0,90824,27700,1
10000," 36 months",17.27,357.88,"C","n/a","RENT",39864,"Verified","debt_consolidation",20.56,0,"Feb-1974",1,8,0,6582,76.5,27,2306.89,0,0,0,14593,8600,1
7200," 36 months",17.57,258.75,"D","6 years","RENT",57799.2,"Not Verified","debt_consolidation",20.18,0,"Aug-2001",0,9,0,6054,86.5,12,0,0,0,0,38672,7000,1
18000," 36 months",13.67,612.32,"B","8 years","MORTGAGE",48902,"Not Verified","debt_consolidation",19.95,0,"Mar-2002",0,18,0,14818,58.1,22,0,0,0,0,20997,25500,1
10000," 60 months",13.98,232.58,"C","n/a","MORTGAGE",24000,"Verified","credit_card",9.55,0,"Apr-1989",3,15,0,4649,15.5,44,1317.7,0,0,50,4649,30000,1
23325," 60 months",16.2,569.71,"C","10+ years","MORTGAGE",52000,"Verified","debt_consolidation",25.08,0,"Apr-2003",0,15,0,22472,82.3,30,0,0,0,0,160698,27300,1
10000," 36 months",6.62,307.04,"A","10+ years","MORTGAGE",64000,"Source Verified","debt_consolidation",4.84,0,"Sep-1989",0,11,0,9833,42,34,0,0,0,0,60314,23400,1
8000," 36 months",16.99,285.19,"D","8 years","OWN",35000,"Source Verified","debt_consolidation",23.35,0,"Oct-2008",3,10,0,8832,84.9,12,1073.68,0,0,0,18845,10400,1
11875," 36 months",10.16,384.07,"B","< 1 year","MORTGAGE",66000,"Verified","debt_consolidation",28.2,0,"Jan-1986",1,9,0,33984,77.2,21,0,0,0,0,343065,44000,1
8050," 36 months",11.99,267.34,"B","< 1 year","RENT",60000,"Verified","debt_consolidation",13.94,0,"Mar-1998",0,11,1,7447,76,43,0,0,0,0,44108,9800,1
13750," 60 months",23.43,391.03,"F","3 years","MORTGAGE",45936,"Source Verified","debt_consolidation",34.27,0,"Oct-2007",0,9,0,23941,100.2,22,0,0,0,0,173473,23900,1
9000," 36 months",11.14,295.25,"B","4 years","RENT",33000,"Source Verified","credit_card",17.35,0,"Feb-2005",2,20,0,266,1.3,38,0,0,0,0,48162,20800,1
15000," 36 months",7.89,469.29,"A","5 years","MORTGAGE",70000,"Source Verified","credit_card",10.26,0,"Mar-2000",1,11,0,31243,31.8,21,0,0,0,0,244110,98100,1
35000," 60 months",23.76,1002.01,"F","8 years","MORTGAGE",1e+05,"Verified","small_business",15.96,0,"Nov-2000",3,5,0,28221,91.3,22,12.7,0,0,0,207777,30903,1
11000," 36 months",14.99,381.27,"C","n/a","MORTGAGE",45000,"Verified","major_purchase",31.31,1,"Dec-1978",0,15,0,6807,41.8,18,0,0,0,0,46071,16300,1
24000," 60 months",14.49,564.56,"C","1 year","RENT",74500,"Source Verified","debt_consolidation",12.68,1,"Oct-1986",1,15,0,2446,13.7,26,0,0,0,0,47822,17800,1
27575," 36 months",19.05,1011.49,"D","10+ years","MORTGAGE",70000,"Verified","other",19.75,0,"Sep-2005",2,11,0,9303,52.9,13,3258.82,0,0,0,216877,17600,1
14000," 36 months",10.99,458.28,"B","3 years","MORTGAGE",105000,"Source Verified","debt_consolidation",17.73,0,"May-1987",1,11,0,39020,59.1,25,2634.05,0,0,0,179970,66000,1
24000," 60 months",15.61,578.68,"D","3 years","MORTGAGE",86000,"Verified","home_improvement",21.98,0,"Nov-2001",0,13,0,31028,94.3,44,0,0,0,0,210303,32900,1
